timestamp,symbol,fundingRate
2020-03-11 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-11 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-12 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-12 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-12 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-13 00:00:00+08:00,BNBUSDT,-0.00042140
2020-03-13 08:00:00+08:00,BNBUSDT,0.00001447
2020-03-13 16:00:00+08:00,BNBUSDT,-0.00584369
2020-03-14 00:00:00+08:00,BNBUSDT,-0.00142512
2020-03-14 08:00:00+08:00,BNBUSDT,-0.00003866
2020-03-14 16:00:00+08:00,BNBUSDT,0.00138786
2020-03-15 00:00:00+08:00,BNBUSDT,0.00061685
2020-03-15 08:00:00+08:00,BNBUSDT,0.00031569
2020-03-15 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-16 00:00:00+08:00,BNBUSDT,0.00049659
2020-03-16 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-16 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-17 00:00:00+08:00,BNBUSDT,-0.00025194
2020-03-17 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-17 16:00:00+08:00,BNBUSDT,0.00006145
2020-03-18 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-18 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-18 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-19 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-19 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-19 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-20 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-20 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-20 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-21 00:00:00+08:00,BNBUSDT,0.00003196
2020-03-21 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-21 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-22 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-22 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-22 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-23 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-23 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-23 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-24 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-24 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-24 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-25 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-25 08:00:00+08:00,BNBUSDT,-0.00028381
2020-03-25 16:00:00+08:00,BNBUSDT,-0.00063857
2020-03-26 00:00:00+08:00,BNBUSDT,-0.00116804
2020-03-26 08:00:00+08:00,BNBUSDT,-0.00136474
2020-03-26 16:00:00+08:00,BNBUSDT,-0.00101418
2020-03-27 00:00:00+08:00,BNBUSDT,0.00000000
2020-03-27 08:00:00+08:00,BNBUSDT,0.00000000
2020-03-27 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-28 00:00:00+08:00,BNBUSDT,-0.00088447
2020-03-28 08:00:00+08:00,BNBUSDT,-0.00069922
2020-03-28 16:00:00+08:00,BNBUSDT,0.00000000
2020-03-29 00:00:00+08:00,BNBUSDT,-0.00096105
2020-03-29 08:00:00+08:00,BNBUSDT,-0.00095820
2020-03-29 16:00:00+08:00,BNBUSDT,-0.00071773
2020-03-30 00:00:00+08:00,BNBUSDT,-0.00030985
2020-03-30 08:00:00+08:00,BNBUSDT,-0.00058307
2020-03-30 16:00:00+08:00,BNBUSDT,-0.00051558
2020-03-31 00:00:00+08:00,BNBUSDT,-0.00037297
2020-03-31 08:00:00+08:00,BNBUSDT,-0.00034341
2020-03-31 16:00:00+08:00,BNBUSDT,-0.00044911
2020-04-01 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-01 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-01 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-02 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-02 08:00:00+08:00,BNBUSDT,-0.00038278
2020-04-02 16:00:00+08:00,BNBUSDT,-0.00053770
2020-04-03 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-03 08:00:00+08:00,BNBUSDT,-0.00005878
2020-04-03 16:00:00+08:00,BNBUSDT,-0.00093878
2020-04-04 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-04 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-04 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-05 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-05 08:00:00+08:00,BNBUSDT,0.00001815
2020-04-05 16:00:00+08:00,BNBUSDT,0.00003597
2020-04-06 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-06 08:00:00+08:00,BNBUSDT,0.00019490
2020-04-06 16:00:00+08:00,BNBUSDT,0.00012984
2020-04-07 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-07 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-07 16:00:00+08:00,BNBUSDT,0.00008068
2020-04-08 00:00:00+08:00,BNBUSDT,0.00006871
2020-04-08 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-08 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-09 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-09 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-09 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-10 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-10 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-10 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-11 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-11 08:00:00+08:00,BNBUSDT,-0.00012615
2020-04-11 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-12 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-12 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-12 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-13 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-13 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-13 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-14 00:00:00+08:00,BNBUSDT,-0.00106444
2020-04-14 08:00:00+08:00,BNBUSDT,-0.00105536
2020-04-14 16:00:00+08:00,BNBUSDT,-0.00048669
2020-04-15 00:00:00+08:00,BNBUSDT,-0.00163126
2020-04-15 08:00:00+08:00,BNBUSDT,-0.00161834
2020-04-15 16:00:00+08:00,BNBUSDT,-0.00054383
2020-04-16 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-16 08:00:00+08:00,BNBUSDT,-0.00022565
2020-04-16 16:00:00+08:00,BNBUSDT,-0.00154515
2020-04-17 00:00:00+08:00,BNBUSDT,-0.00162046
2020-04-17 08:00:00+08:00,BNBUSDT,-0.00244099
2020-04-17 16:00:00+08:00,BNBUSDT,-0.00218330
2020-04-18 00:00:00+08:00,BNBUSDT,-0.00082619
2020-04-18 08:00:00+08:00,BNBUSDT,-0.00088774
2020-04-18 16:00:00+08:00,BNBUSDT,-0.00023463
2020-04-19 00:00:00+08:00,BNBUSDT,-0.00019125
2020-04-19 08:00:00+08:00,BNBUSDT,-0.00072850
2020-04-19 16:00:00+08:00,BNBUSDT,-0.00098575
2020-04-20 00:00:00+08:00,BNBUSDT,-0.00097202
2020-04-20 08:00:00+08:00,BNBUSDT,-0.00083493
2020-04-20 16:00:00+08:00,BNBUSDT,-0.00040011
2020-04-21 00:00:00+08:00,BNBUSDT,-0.00120041
2020-04-21 08:00:00+08:00,BNBUSDT,-0.00205524
2020-04-21 16:00:00+08:00,BNBUSDT,-0.00022570
2020-04-22 00:00:00+08:00,BNBUSDT,-0.00129702
2020-04-22 08:00:00+08:00,BNBUSDT,-0.00099634
2020-04-22 16:00:00+08:00,BNBUSDT,-0.00048035
2020-04-23 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-23 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-23 16:00:00+08:00,BNBUSDT,-0.00053230
2020-04-24 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-24 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-24 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-25 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-25 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-25 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-26 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-26 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-26 16:00:00+08:00,BNBUSDT,-0.00009795
2020-04-27 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-27 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-27 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-28 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-28 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-28 16:00:00+08:00,BNBUSDT,-0.00064392
2020-04-29 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-29 08:00:00+08:00,BNBUSDT,0.00000000
2020-04-29 16:00:00+08:00,BNBUSDT,0.00000000
2020-04-30 00:00:00+08:00,BNBUSDT,0.00000000
2020-04-30 08:00:00+08:00,BNBUSDT,-0.00065188
2020-04-30 16:00:00+08:00,BNBUSDT,-0.00016727
2020-05-01 00:00:00+08:00,BNBUSDT,-0.00190521
2020-05-01 08:00:00+08:00,BNBUSDT,-0.00132408
2020-05-01 16:00:00+08:00,BNBUSDT,-0.00021921
2020-05-02 00:00:00+08:00,BNBUSDT,-0.00043006
2020-05-02 08:00:00+08:00,BNBUSDT,-0.00069085
2020-05-02 16:00:00+08:00,BNBUSDT,-0.00080576
2020-05-03 00:00:00+08:00,BNBUSDT,-0.00006443
2020-05-03 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-03 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-04 00:00:00+08:00,BNBUSDT,-0.00121372
2020-05-04 08:00:00+08:00,BNBUSDT,-0.00119549
2020-05-04 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-05 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-05 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-05 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-06 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-06 08:00:00+08:00,BNBUSDT,-0.00056844
2020-05-06 16:00:00+08:00,BNBUSDT,-0.00080135
2020-05-07 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-07 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-07 16:00:00+08:00,BNBUSDT,-0.00021386
2020-05-08 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-08 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-08 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-09 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-09 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-09 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-10 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-10 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-10 16:00:00+08:00,BNBUSDT,-0.00078928
2020-05-11 00:00:00+08:00,BNBUSDT,-0.00060654
2020-05-11 08:00:00+08:00,BNBUSDT,0.00000000
2020-05-11 16:00:00+08:00,BNBUSDT,-0.00025328
2020-05-12 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-12 08:00:00+08:00,BNBUSDT,-0.00029358
2020-05-12 16:00:00+08:00,BNBUSDT,0.00000000
2020-05-13 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-13 08:00:00+08:00,BNBUSDT,-0.00025472
2020-05-13 16:00:00+08:00,BNBUSDT,-0.00099136
2020-05-14 00:00:00+08:00,BNBUSDT,0.00000000
2020-05-14 08:00:00+08:00,BNBUSDT,0.00000000
